created_at,texts_by_minute,similarity
2022-12-13 02:12:00,"['ioにもkeijuにも敬語で話してる未来しか見えない', '時折タメ語を、織り交ぜる笑笑', ' 最後お別れの時にはタメ口  ステキ  s級コミュニケーション能力持ち', '鈴木福さんもクリピファン   ', ' 時折 挟んでいって最後タメ口・・・。s級コミュニケーション 美しい流れになるの・・・かな  笑  ', '福さんと松永さんは相互フォロー', '福くんと相互フォローしてるんだ。そして福さんになってる。', 'イオケイジュアリガトウ', 'ラジオ中に来週のゲストの応対をあたふた考えるふたり', 's級コミュニケーターになろう   ', '福くんとインスタ相互フォロー', '結局敬語になってると思われる', '福くんファンなの知らなかったそうなんだ', '急に福さん挟んでくる', '福くん呼んで、会話の仕方習おう', '福くんファンなの   ', '福くん呼んでよwww ', '福さん鈴木さん', '福くんクリーピーナッツのファンなの   ', 'もう福くんの呼び方問題になってるw ', '鈴木福くんとインスタ相互の松永 ', '果たしてそんなコミュ力が0人にあるのか、 笑笑', '福くんと相互フォロー', '福くんとインスタ相互フォローなんだ', '福くんとインスタ相互フォロー', '鈴木福くんと相互フォロー関係の松永福さん福さんもおかしい。鈴木さん鈴木さん、芦田さん', 'rさん凄いびっくりしてる', '福くんcreepynutsファン   ', '鈴木さんw ', '福くん→福さん→鈴木さん', '福さん', '福くんとインスタ相互フォロー', '鈴木福さんww ', '福さんwww ', '福くんとインスタ相互フォローしてる   ', '最終的に鈴木さん。そして芦田さん。', '福くんとインスタ相互フォロー', '敬語タメ語でどーしよどーしよあたふたしてる0過ぎの大人男子0名。', '福くん→福さん→鈴木さん', '鈴木福くんクリピファンなの インスタ相互フォローなんだ', ' ちなみに福くんcreepy nutsファンなの知ってる   えー     福くんとインスタ相互フォローなの 福さん', '福君は、creepy nutsファンです', 'いや、もう福さんだからねw ', '急に福さん', 'もっと菅さんw ']","[0.6448805332183838, 0.7411317974328995, 0.7755894660949707, 0.8165486305952072, 1.0, 0.7806906416560664]"
2022-12-13 02:13:00,"['福さん   ', '須賀健太は須賀さんもっと須賀さん', '敬語からタメ口の作戦', 'えー 福くんとインスタ相互    ', '鈴木さん、芦田さん、もっと須賀さん', 'キャリア的にも福さんや…   ', '福くんくりぴファン      ', 'もっと菅田さん', 'もっと須賀さん', '鈴木福くんはcreepy nutsファン福さん キャリア的にも福さん  ', '福さんとインスタ相互フォロー', '福 さん になってる', '福くん→福さん→鈴木さんww ', '福さんもおかしい鈴木さん', '福くんさんとインスタ相互なんだ松永さんww ', '', '福君って結構なラジオ好きよね', '福さんもおかしい 鈴木さん', '鈴木さんはもはや誰かわからない', 'えええええ笑笑笑', 'creepy nutsファンな福さんと相互フォローな松永さん', '鈴木さん 笑  ', 'ふぇ  福くん   ', 'もっと須賀 健太 さん', '福くんと松永さんインスタで繋がってるのか  0人 福さん となる。あ 鈴木さん に 笑  ', 'コレ、bad hopんときにもやっとったな。', '今日さ、松永さんをrさんが応援してるようなラジオ何となく個人の感想福くんと相互フォローcn好きなんだよね', '芦田さん、鈴木さん、須賀さん、、、はゲストに来ないが、、、', '福くんファンなんだ笑笑笑', '福くんも好きなんや', '福さんwwwww ', '芸歴はかなり長いですもんね 福さんいや、鈴木さん', 'え    鈴木福さんcreepy nutsのファンなの    ', 'マルマルモリモリで止まってらあ 鈴木さん、芦田さん', '松永さん福くんとインスタ相互なん笑', 'ほんとにffだった  ', '君呼び行くか', '松永、福くんとインスタ相互フォロー   笑笑', '福くんインスタ相互フォローなの w ', 'もっと須賀さん笑', 'え そうなんだ 福さん  ', 'マルモリは確か0年 とかですから', ' 止まってらァ ']","[0.5785634517669678, 0.7563709616661072, 0.8004085421562195, 0.8401708900928497, 0.9999999403953552, 0.7953013095876835]"
2022-12-13 02:14:00,"['年下の0winにもタメ口無理やったやん', '福くんcreepy nutsヘッズだったの   良い子   ', '須賀健太さんはもっと須賀さん  ', 'くん', '結果、最後まで敬語になるに0票', '福さん、まなさん、こころさん。', '来週なんて呼ぶかすげぇ楽しみ', 'もっと須賀さん 笑  ', '福さんも年齢的に聞くよな。', '鈴木さん芦田さん笑笑', '福くんー福さんー鈴木さん笑笑', 'もっと須賀さん', '福くんくりぴファンなの  すごー', '須賀健太くんは須賀さん', 'oiくん、keijuくんio氏、keiju氏', 'ヂ村上さんみたいな', '鈴木さん‥相互フォローありがとうございます', '鈴木福君はcreepy nutsの大ファン', '芦田さん、鈴木さん、須賀健太w ', '福さん番組に呼んでほしいけどまだ年齢的にアレ  ', '氏', 'punpeeさんは yzerr氏 ', 'そうか、punpeeさんってなるのか、rさん', 'キャリア的には鈴木福さんr すいませんでしたァァ ', 'そこまでいくと、神木さんが。', 'もっと須賀さん笑笑', 'punpeeさん言いそうw ']","[0.5791969299316406, 0.7200036942958832, 0.7653124332427979, 0.802912175655365, 0.990933358669281, 0.7615886228716272]"
2022-12-13 02:15:00,"['くん松 …いこか… ', ' いってみよか…くん  ッツ…いこか ', 'もっと須賀さんwww実年齢ではcnとどっちが上なんだろう', 'punpee 鈴木福氏 w ', 'もっと 須賀さん  笑 しかしじっくり来週に向けての準備をされてますね 君 呼びになる   ', 'io氏keiju氏www ', 'io氏keiju氏 笑  ', '氏で呼んでみる。', '氏', '氏になってる笑', '藤井さんとpとワイザーのやつかな', 'io氏keiju氏', '氏呼び、行きますか  ', 'もっと須賀さん確かに愛菜ちゃん、福くんで止まってるわ', '氏笑笑', '来週、楽しみだな  ', '須賀健太氏鈴木福氏', '鈴木福氏', 'ちゃん呼びは無理', 'マクガフィンwww ', '鈴木福氏w ']","[0.5599218606948853, 0.6735075414180756, 0.7311479449272156, 0.7854265719652176, 0.9602628946304321, 0.7308539387725649]"
2022-12-13 02:16:00,"['ゲストへの絡み方公開相談を聴く時間。イオさん、イオ氏、イオちゃん、イオくん、イオ殿。', 'io氏keiju氏', '殿', 'r殿   ', ' io氏、keiju氏 ', '何で福さんには さん 付けなのに木村拓哉さんの時だけ キムタクん とか アニキム になるんだよ   w ', '福氏 鈴木福氏  ', '芦田姉さん・福田兄さん、かな  ', '妄想はできるが、現実には無理', 'io氏keiju氏福氏須賀健太氏', 'ダル絡みのやつみたいw ', 'io氏keiju氏笑笑', 'ちゃん、さん、氏、くん、殿r殿  ', 'punpeeさん次々と対談しないw ', '殿はおかしい', 'ござるか', '鈴木福氏', 'イオちゃんさぁ  ', '名前呼ぶ練習してるの可愛すぎるでしょ', 'ゲストにタメ口のcナッツが思い浮かばん', 'punpeeが氏呼びなんだ', '本来はゲストにタメ口か敬語かって裏でこっそり話してラジオで実は…みたいな流れが主流だけど相手の方に全部ラジオで話聞かれてたらめっちゃ面白いよね。', 'なんでゲストが来たら急に侍になるんだよrさんww  ﾟ∀ﾟ  ', '名子役と連続対談ってどんな企画よ', '話がブレるから殿はやめてw ', '福氏', '', '御意', 'ioちゃんさぁ 笑  ', '御意、御意、御意', 'ござるね御意御意御意', 'rさんと同じタイミングで殿出てきた私w ', 'タメ口or敬語と呼び方問題、ioさんkeijuさんが今日の放送聞いてたら話早そう', 'punpee福くん須賀健太のボクらの時代', '先生', '殿に引っ張られてござる…御意御意御意']","[0.5586843490600586, 0.6644367426633835, 0.7134522497653961, 0.7631423026323318, 0.9590609669685364, 0.7182274580001831]"
2022-12-13 02:17:00,"['殿はだめよセフィロス出てきちゃうからw ', '先生は馬鹿にする時の言い方', '御意御意御意', '御意ww ', 'rの提案全部オタク臭いのしぬ', 'あと殿 笑  ', ' イオちゃんさぁ ', '年上にちゃん付け絶対むり  笑', 'キムタクと会う時もこんな話してたよねwww歴史は繰り返されるww ', '', 'ちゃん、さん、氏、くん、殿', 'ござるねござるねぁ御意御意御意御意 御意御意御意御意 ', 'io殿keiju殿', '殿www ', '殿はr殿のやつ思い出しちゃう', ' keiju殿はー ', '殿wwwwwww ', '話の流れが 氏 になってるえ  ちゃん     笑 行けんの 松絶対無理 年上にrですよね 笑 からの 殿 ', 'ござるか 笑  ', 'r殿ぉ  がよみがえるからwwww ', '古の0ちゃんねらーじゃんwww ', 'r殿 ', 'イオちゃんさ  ', 'さん、君、氏、殿、先生', '全方位対応は…さんだと思うもー、さんで行こ。殿で、ござるかがで出来たら相手どうすんのさー。', 'ござるか、は…やり過ぎ', '', 'なんj語は草', '殿', 'あなた', '御意御意御意 笑  ', '貴方ってどっち w ', 'ござるねござるねえぇ御意御意御意御意  ', 'コミュニケーション下手になってない w ', 'ござるか 御意御意御意', '殿はダメよw r殿思い出すからダメよ', 'ござるか 殿に引っ張られすぎww ', '初対面で面と向かって氏呼びはヤバいw ', '']","[0.5296962857246399, 0.6722809672355652, 0.7277249693870544, 0.7730770707130432, 0.9999997615814209, 0.7260300511451546]"
2022-12-13 02:18:00,"['ござる、御意', 'クリーピー殿の0人ww ', 'あなたこれは知らん人じゃん', 'ござるね御意御意御意御意御意w ', 'r殿 r殿   ', ' 殿 呼びは爆笑しかない   ', 'ラッパーのゲストくる時に呼び方とか話し方どうするか会議するんほんとかわいいし、楽屋話聞いてるみたいで楽しい', 'ちゃんイオでどーかね  ', '殿で、私も、 r殿 を思い出しちゃうw ', 'こんだけ今色々言ってても、結局bad hopの時みたいになるよ', 'keiju殿', 'ござるねぇ 御意御意   ', '殿笑笑', 'r殿とまちゅちゅん', '御意御意御意ー  ', '御意御意御意御意', 'ん ポキポキ音 赤ペンのキャップ音拾ったかな  ', '殿、ござる', 'もうkandytown呼び方大喜利になってるじゃんwwww ', 'ナチュラルに信じる', 'けいじゅ殿は笑', '', '御意御意w ', '同年代のゲストに対する呼び方とかタメか敬語かとかに毎回延々悩むお二人とても楽しい', '殿はヤバすぎるw最後ダサい侍w ']","[0.5450472235679626, 0.6954110264778137, 0.7500829696655273, 0.791478767991066, 0.9246184229850769, 0.74342646976312]"
2022-12-13 02:19:00,"['t pablowとyzerrが来た時の松永さん思い出した。年下に敬語だったよね 笑', 'r ただkeijuが聴いてくれてることがあるらしくて…ラジオ', 'くんは、年下にでも失礼な気もする。', 'あなたは距離があるなぁw ', 'あなた…はどうですか リスナー的にも聴きづらいw ', '', '殿、ござる、御意ww ', 'ちょうどpunpeeとyzerrの対談で、p様がyzerr氏って言ってたなーと思ったら、r氏が言ってくれた。今、彼らは来週ゲストにくるioとkeijuの呼び方会議されとる。がんばれ', '聴かれてる可能性やはり本番前に確認', '殿呼び 先生呼び ', 'ここに来て聞いてるかもっていうオチw ', 'あのぉー、あなたはどうですか  ', '自分から当日出てくるやつを信じる feelで', '来週のspwのcm ', 'ところでたまアリの話、ないのですか  ', '聴いてる可能性があるからこういう感じで行くんだぁ…ってなるのか。', ' 御意 御意 御意 御意  すゑひろがりずかよwww ', 'cmではイキってる松永さんw ', ' さん って結局言ってると思う']","[0.6014320850372314, 0.7022222876548767, 0.7467566132545471, 0.8105630576610565, 0.8831567168235779, 0.7527155701877081]"
2022-12-13 02:20:00,"[' くんで、くんでいくんだーみたいな顔しないでね  せえへんせえへん ', '長かったなこの話ウェカピポでのど自慢優勝がどれだけすごいか語ってくれてもいいんだよ', 'あなたはどうですか   ', '君でいくんだーって顔しないでね笑笑', 'coolでシャレオツなヒップホッパーがゲストに出るのに呼び方で喧々諤々するふたりって…だがそれでいい']","[0.7418003082275391, 0.7734530866146088, 0.8570974767208099, 0.8731548190116882, 0.9026999473571777, 0.8292156100273133]"
2022-12-13 02:21:00,"['リスナー全員 くんでいくんだー の顔なるよ。', '見せましょうか って…松永さんあまり無理なさらずに、来週は必ず来てくださいね', '今回のspwのcm、まともな方だねぇ', '今日のラジオ聞かれてたら何で呼んでも あぁ、それでいくんだ ´艸｀  ってなる', 'そういえばこの練習bad hopの時もやってなかったっけ そんで結局松永さんずっとさん付けだったような', 'じっくり考えての フィール で。ん ご本人聞いてる  長尺使って考えた結論が ご本人に聞く  笑 でもそれが間違いないですね', 'spwのcm    ', 'そういう側面お見せしましょうか', 'バットホップゲストの時のどんどん敬語になる松永氏を思い出しますわ', '君でいくんだみたいな顔しないでねって言う松永かわいいかよ', '福くんほんとに好きなんだなw   ', ' くん でいくんだみたいな顔しないでね']","[0.6131731271743774, 0.8034102022647858, 0.8353220820426941, 0.8613691478967667, 0.9641495943069458, 0.8166672090689341]"
2022-12-13 02:22:00,"['来週何て呼ぶのか気になりすぎて絶対トーク入ってこないじゃん笑', '', 'ジングル', 'ヤニジングル']","[0.6401636600494385, 0.64456807076931, 0.6631355285644531, 0.6800386309623718, 0.6880291700363159, 0.6630859673023224]"
2022-12-13 02:23:00,"['そういう側面見せましょうか', 'ジンクル  ', '', 'ヤニジングル', '', '', 'ジングル']","[0.6168513298034668, 0.6686462759971619, 0.6880291700363159, 0.7158661484718323, 0.9999997615814209, 0.727666940007891]"
2022-12-13 02:24:00,"['松永さんキングスマンわかる  ', 'もうこんな時間   聞きたい話題がやっぱり出てこない 笑  ', '福田さん おおいい ', 'シルクハットw ', '外国のトークショーかw ', 'リスナーから提案mr 呼び', 'もう 早いなぁ', 'ミスターは 福田さん あぁ良い ', 'mr 呼びのメール読みが素敵だったよ松永さん 紳士ラジオスーツ全部捨てちゃったのよーわぁそうだった', 'ジェントルヒップホッパーの伏線、ここで回収するかぁw ', '来週はオーダーメイドのスーツ シルクハットでmr呼びして紳士感出す']","[0.6606924533843994, 0.7359499037265778, 0.7618763446807861, 0.8000166416168213, 0.8817898631095886, 0.765419276194139]"
2022-12-13 02:25:00,"['mr    笑笑笑', 'インスタ相互フォローの鈴木福さん  ', '紳士感は良し続かん', 'ミスターイオ、ミスターケイジュ来週だけは久しぶりにきっちりスーツのジェントル', 'ジェントルヒップホッパー', '紳士でもカミカミになってそうだと思うw ', 'スーツ捨てた  テーラー行くって  ω  かよ 笑  ', 'キングスマン  ', 'ミスター呼びに福田さんが唸った    笑 え スーツバッチリキメますか    笑 からの捨てちゃった松永さん', '英国紳士風', 'メリークリスマス、ミスターケイジ、ミスターイオ', 'mr 呼び良さそうだけど喋りづらそう', '来週、何と呼んでいてもびびってるとしか思えなくなってる今。ちゃんと0人でお迎えして下さいね。', '右京さんも英国紳士だしね', 'ミスター呼びはヤバいやろw ', '松永さんと鈴木福さんの相互フォローはこちらになります。笑  ']","[0.515631914138794, 0.683781698346138, 0.7232944667339325, 0.7741707861423492, 0.8760458827018738, 0.7194691692789396]"
2022-12-13 02:26:00,"['キングスマン大好き', '', 'gal of the dead  ', 'ギャル', 'そのスーツ姿逆に見たいわ', 'ギャルオブザデッド   ', 'ギャルオブザデッド', 'ひと段落したので', 'スーツの松永さん久しぶりに見たい', 'それは漢さんだからまかり通るところあるよ そこ間違えたらやばよ ww ', 'ギャルだったらいける呼び方多いね', 'ギャルなら ちゃむ とかw ', 'お ギャルオブザデッド。', '敬意を持って呼び捨てなんていう考え方があるんだ  ', 'スーツあの…ピンクのスーツ借りてきましょーよ。', 'ギャルならちゃみとかちゃむで行けた。ioちゃみkejuぽよ', 'けじゅぽよw ', '漢さん確かに   ']","[0.6095851063728333, 0.7016311287879944, 0.7389129400253296, 0.7991635203361511, 0.9999999403953552, 0.7460323724092222]"
2022-12-13 02:27:00,"['ギャルだ ギャルの時間だ  ', '全然まだまだやるんよなこれw ', '仕立て屋って言葉を聞くとこの前の若林さんの話思いだすwピンクに合う色はエメラルドグリーン サンリオになっちゃう って話、めっちゃ笑った ', 'gal of the dead  ', 'ギャルオブザデッド   ', 'ギャルオブザデッド  ', '  ', '', 'ちゃみちゃむ', 'ギャルのお怒り', '久々のギャルオブザデッド     0ヶ月ぶりじゃね ', 'ここまできたら、名前を呼ばずに続ける、ビジネス会話も選択肢。', 'けじゅぽよいおっち', 'god   ', ' ギャルやったらなー、ちゃむでいけんねんけどな ', 'gal of the dead    ', 'いおちゃむ笑', '来週のゲストの名前呼びをずっと考えてるふたり', 'ギャル   ', 'ギャル  ', 'いおちゃみけじゅちゃみ 笑  ', 'ケジュぽよwww ', 'ギャルオブザデッド  ', '0時間立つの辛くない', 'ご時世的にッチはクロアチア代表になっちゃうんだよなw ', 'いおちゃみけじゅぽよ', 'けじゅぽよ']","[0.6067121028900146, 0.7009601593017578, 0.7318355441093445, 0.7777899503707886, 0.9999999403953552, 0.7409806820402118]"
2022-12-13 02:28:00,"['ギャルオブザデッド', 'ギャルだったらいけるんだけどなぁー。', 'じっくり考える合間に ギャルオブザデッド  笑 説明してるrさんの後ろで聞こえる松永さんの へぇふん  笑 良き', 'けじゅたん', '', 'きゃんでぃたうん0人の呼び方問題が片付かないままギャルゾンビコーナーをしていてr 俺らがギャルならなぁ  ', ' おれらがギャルなら ', 'gal of the dead  ', '0時間は長ないか  ', 'けじゅぽよwwwww ', 'ギャルだったら ちゃみ 、 ちゃむ 、 ぽよ で呼べるのにw ', 'ちゃみとかちゃむとかぽよとか', '立ち飲みで0時間立ち続けるの強くて草', '敢えてのラッパーネーム呼びもラッパー同士だから成立するんだとしたら結局松永さんムズくない  ', 'サンタイガーさん  ', 'ギャルオブザデッド', 'おじいちゃんのこだわり強い…ジョージ', 'いおちゃみけじゅぽよかわいい', 'いおちゃむけいじゅぽよ', 'まだギャルオブザデッドやることに不満そうな松永さんwww ', '所さんをジョージ呼びw ']","[0.5947352647781372, 0.7074297964572906, 0.7433764040470123, 0.7881301641464233, 0.9999999403953552, 0.7495146697475796]"
2022-12-13 02:29:00,"['けじゅぽよいおちゃみけいじゅっち', '0時間立ち飲み 笑 凄すぎ', '俺らがギャルならがじわじわくる。笑', '似合うは無責任よな', 'ロトトさん  ', 'ギャルのあだ名の語尾 謎だよね学生時代、  たそ、  たむ、  ちゃむみたいなんいっぱいいた笑', 'おれらがギャルならなー。笑', '松永さんのスーツ姿好きなんだけどな', ' やめようよ w ', '何かわかるwww ', '0時間立ち飲みキツっ笑笑', 'ファーストネームで w ', 'ジョージ呼び 笑  ', 'ジョージどこの 笑', '0時間立ち飲みダルすぎ笑']","[0.6493158936500549, 0.7199990749359131, 0.7608290910720825, 0.8212713003158569, 0.964028537273407, 0.7688214143117269]"
2022-12-13 02:30:00,"['ニクと言われたら焼肉屋だと思うもん', '焼肉は豚メインやろ', 'ギャルゾ、今日いいねえわかるー', '確かに連想する。', 'ジョージ', '0時間立ち飲み', '立ち飲み0時間は辛いね', '肉に優劣なし', '友達ブルゾンちえみをちえみ呼びしてた笑', 'まあヘルシーだねww ', '0通目だ  ', 'ジョージ呼び笑笑', '深夜の飯テロ', '鳥も好きなんだけどがっかりしてしまう。', 'ジョージ', ' ジョージ っていうとおさるを思い出すw私の中でのジョージはおさるのジョージ  ', 'せせりはマジうまいねからあげがいいよ', ' 肉食いに行く で焼き鳥行かんな', 'せせり大好き   ', '鶏肉専門店でがっかりはそうだよなイメージがな', 'ト……r…ロトト', '牛もしくは豚よな笑笑']","[0.5885603427886963, 0.6861361563205719, 0.7224364280700684, 0.7790675163269043, 0.9999999403953552, 0.7323250190004126]"
2022-12-13 02:31:00,"['今夜のゾンビは皆オッサン ', '肉と言えば 牛  豚 でもがっかりな松永さん 笑 そうかそれで鳥はナイか。え 鳥専門の焼き肉店  気になる    ', 'ん ', 'ジョージ', '曲がって水道管みたいに…。', '何言ってんのwwww ', 'creepy nutsのオールナイトニッポン ニッポン放送     nuts ', 'shingoさんに連れてってもらった大阪の鳥専門のお店 めっちゃくちゃうまかった   ', 'shingo 西成さんに連れて行ってもらった鶏肉専門店は美味かった', '0通目… まじか', 'あるね。牛だよね、やっぱり', '今日のギャルオブザデッドいつもに増して面白すぎる', 'ロトトさん     ', 'またロトトさん  ', '水道管チ ポwwwwwしょうもねえwwwwww ']","[0.6281504034996033, 0.7175686359405518, 0.7495658993721008, 0.7810169458389282, 0.9354700446128845, 0.7532634173120771]"
2022-12-13 02:32:00,"['確かに牛肉が全てじゃないよね。 shingo西成さん行きつけのの鳥焼肉屋すげえ', '店長に思い入れないときつい件。', '水道管ww ', '水道管ち ぽw ', 'ま、ほぼ上手いせせりは牛やからな 迷言  ', '水道管チンポヤバイwww ', '水道管w ', 'サンタイガーさん、すごっ', '水道管ち ぽってなんだよwwwwww ', '水道管www ', '鳥専門の焼肉店とかいいな', '水道管xxx ', '水道管ちんぽw ', '殺伐。パワーある単語']","[0.6153495907783508, 0.6966065466403961, 0.7428359985351562, 0.7944705486297607, 0.9730645418167114, 0.7553579060585944]"
2022-12-13 02:33:00,"['確かに店長へのバースデーメッセージはきつい', '水道管ちん ', '水道管ちんぽ笑笑', 'はも', 'せせり美味しいよね  ', 'バイトメンバーで唯一飛ばなかった松永', 'ちなみに九州には ドライブイン鳥 という鳥料理専門のレストランがあります  ', '水道管おもろすぎて声出た', 'バックヤードで喋ったりしてました バイト', '殺伐としたバイト先、全員トんでやめたwwwwwwww ']","[0.5758116841316223, 0.6647945642471313, 0.6946081519126892, 0.7336831092834473, 0.8093264102935791, 0.7011274072859023]"
2022-12-13 02:34:00,"['全員トビ', '俺以外全員飛んだ…。', '忘れたなら振るな笑', '東京でバイトしたところはお松さん以外は全員飛び 笑  ', '辞め方が飛ぶ一点全員飛び初めてちゃんと辞めるやつ現れた… w ', 'oscaさんがつけられてたあだ名きになる', 'オスカさんなんて呼ばれてたんですか  ', 'おすかさんが0年半呼び続けられたあだ名 思い出せ      ', '東京は、殺伐としてた。全員、とんだ。', '殺伐としてた松永さんが働いていた東京のバイト先 笑 みんな飛んでたのか 笑  ', '気になる', '', 'あだ名つけられた  oscaさんのあだ名知りたい', '辞め方が松永さん以外はとぶスタイルってどんなお店よ。笑']","[0.605755627155304, 0.729936420917511, 0.7666218876838684, 0.793561726808548, 0.8850562572479248, 0.7583907646137279]"
2022-12-13 02:35:00,"[' oscaさんのあだ名なんやろ、、きになる笑', ' 俺oscaがつけられてたあだ名0年半呼び続けたもん  なんて名前   あぁ忘れた   くっそー   w ', 'oscaさんがつけられたあだ名  なんでrさん忘れてるのよ', 'うがー 忘れた 非常に良いcm入りでした。', 'オスカさん、聴いてないかな あだ名気になります。', '殺伐としたバイト先、俺以外全員トンだ', '東京のバイトは殺伐としてたw ', '俺以外全員飛んだwそれもなかなか珍しいねw ', '従業員が全員飛ぶバイト先って嫌だ', 'creepy nutsのオールナイトニッポン、チンポの話しかしてないの草', 'まってめっちゃ気になるって     ', 'そんな面白そうなあだ名を忘れちゃってるなんてrさん珍しい', '俺以外全トビ笑', 'あ0番面白いとこなのに忘れちゃってる', 'あぁ、これは…', 'oscaさんtfで聞かれたら是非ともアンサーを    笑  ', 'えー気になるwoscaさんのあだ名なに  ']","[0.6037548184394836, 0.7677972465753555, 0.811024010181427, 0.8403959721326828, 0.9197625517845154, 0.8000354468822479]"
2022-12-13 02:36:00,"['oscaさんのあだ名、気になるなぁ', 'oscaさーん 気になるよー。', '全員トブ  どんだけブラックなん  ', '明日oscaさんご本人がツイートしてくれそうw ', 'oscaさん聴いてないかなぁ', '東京でのバイト、松永くん意外は トンでた 松永くんだけがまともな状態で辞めた。なんだかんだちゃんとした人。', '肝心なとこ忘れるr氏   即興はすごいのに残念 笑']","[0.7246302962303162, 0.7861319184303284, 0.833748459815979, 0.8652428388595581, 0.9081478118896484, 0.8197586905388605]"
2022-12-13 02:37:00,"['どんなあだ名だったのか…気になる…', '邦さん以外飛んだバイト先、それは殺伐とするわなそしてみんな気になるoscaさんの呼び名', '結果みんなoscaさんのあだ名が気になって眠れなくなる', 'oscaさんのあだ名、気になるなぁ、わたしも']","[0.8524028062820435, 0.8594125062227249, 0.8699401617050171, 0.8812721222639084, 0.89707350730896, 0.8717182278633118]"
2022-12-13 02:38:00,"['から始まるラジオ', 'のど自慢のウェカピポ  ', 'ここで来たのど自慢ウェカピポの話', 'oscaさんのあだ名もきになるけど、大阪の美味しい焼き鳥のお店も気になる・・・ 笑  ', 'のど自慢の件、やっぱり知ってたんだw ', 'のど自慢最高だったのよ ', 'のど自慢をウェカピポで優勝した人な。凄いよなあの人  ´ω   ', 'のど自慢の話してた。', 'のど自慢ね  ']","[0.6660009026527405, 0.7489592432975769, 0.7864713370800018, 0.8229617029428482, 0.880481481552124, 0.7846363054381477]"
2022-12-13 02:39:00,"['のど自慢よかったよねnhk で見させていただきました', 'のど自慢ウェカピポきた', 'cm中にのど自慢の話をr みんながsoul d out好きになっていくのが嬉しくもあり寂しくもある ', 'のど自慢のウェカピポwww ', 'のど自慢の話に触れた   ', '古参の感情で話すrさん', '', 'のど自慢の話。笑', 'ウェカピポ    ', '売れてから好きになった', '長崎サポのウェカピポを観てたのかwwwww ', '触れてくれるの期待してた       ', '  ', '爆笑しながらcm開けたのどうしたんかと思ったら ウェカピポでのど自慢優勝 で笑ってた  ', 'soul doutはみんな好きよ。', '楽しそうのど自慢でウェカピポで優勝大盛りあがり', 'おお 来ましたね のど自慢の話    cm中話されてたんですね', 'のど自慢ウェカピポ優勝   みんながsoul d out好きになっていくのがうれしくもあり、なんか…さみしくもある ', '気絶してた', '日本語ラップ紹介', 'cm中にのど自慢でウェカピポで優勝した方の話']","[0.586396336555481, 0.6939864754676819, 0.7397725582122803, 0.7834995537996292, 0.9999997615814209, 0.7409476501601083]"
2022-12-13 02:40:00,"['拗らせ古参w ', 'いつの曲やおもてんねんwていうか案の定その話したかww ', 'のど自慢のウェカピポの話', '曲紹介  ', 'soul d out最古参', 'soul d out古参ファンのr、思うところあり', 'ウェカピポのど自慢でcm中盛り上がってるのイイネ  ', ' うれしくもありさみしくもある ', 'soul d outリバイバルrさんと仲間たちの中ではずーっとコピーsoul d out ', 'のど自慢届いたねー。おめでとうございます  ', 'うれしいんやけどな', 'oscaさんのあだ名、気になる', '笑い声はいり、カッコよ', 'rさん確かpekoさんとコピーバンドやってたんだよねw ', '古参ファンとしては、、、笑', 'sold outの古参のrさん素直に喜べない', 'のどじまん', 'rさんのsoul d outも聴きたい', 'soul d outのコピーバンドってどういうことw ', '絶頂期に有線で聴いて好きに', 'rさんの曲紹介    ']","[0.562136709690094, 0.6889764070510864, 0.7425890862941742, 0.7899514585733414, 0.875617504119873, 0.7376433642137619]"
2022-12-13 02:41:00,"['ニコ動のラップの話だ  ', 'のど自慢ウェカピポ古参ファンのあーるさん嬉しくもあり寂しい', 'ニコラップ懐かしいな', 'ニコ動って0億年ぶりに聴いた', 'ニコ動ラップ    ', '  ', 'ニコラップかニコラップは知らなかったな', '回文で歌作ってんのはバケモンすぎだろ']","[0.6450886130332947, 0.7420531064271927, 0.7817080616950989, 0.8377017676830292, 0.8765960335731506, 0.7765363029071263]"
2022-12-13 02:42:00,"['あーのど自慢ね', '日本語ラップ紹介   ', ' ニコラップ ', 'ニコ動ラップから', '次郎 仮名 さんの曲紹介', 'うお ', 'リリックが回文って言葉遊びエグいな…', 'そうだったんだ    ', '  ']","[0.5728728771209717, 0.651059553027153, 0.6884579360485077, 0.7211311757564545, 0.8523855805397034, 0.6911587533023622]"
2022-12-13 02:43:00,"['最近のsoul d outリバイバルな風潮には、少なからずrさんも影響しとる部分あるじゃろ。', '松永がrさんとあそび始めた頃に最初に教えてもらったのが今日紹介してる人', '  ', 'それはエグすぎる', '松 rと遊び始めたときに教えてもらった ヤバい聴いてください って ', 'ニコラップの次郎 仮名  0月にepで帰ってきた  ', 'ニコ動にもラップあったのは知らなかったな…', '次郎 仮名 さん全リリック回文の曲…    ', 'あー  ', '  ', '  ', '次郎 仮名 さんはエグすぎる', '次郎 仮名  ニコラップwikiにあるねぇ']","[0.6300860643386841, 0.6692067384719849, 0.7420240342617035, 0.7941269129514694, 0.9999997615814209, 0.7462488772013248]"
